❤️douyu(ljk播放器),#genre#
飞渡卷云山,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/162/078/5100162078/media/5100162078_5006914097_56.mp4
新冷血十三鹰,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/3012/045/599/3012045599/media/3012045599_5007931742_56.mp4
少林门,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/162/688/5100162688/media/5100162688_5006371790_56.mp4
风雨双流星,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/100/958/5100100958/media/5100100958_5009411659_455.mp4
一招半式闯江湖,http://hlsmgspdl.miguvideo.com:8080/depository_wx/asset/zhengshi/5100/158/041/5100158041/media/5100158041_5008429840_56.mp4
天若有情,http://hlsmgspdl.miguvideo.com:8080/depository_yqv/asset/zhengshi/5100/135/048/5100135048/media/5100135048_5007950312_455.mp4
中央💘💘,#genre#
💘💘💘️,http://117.148.179.155/TVOD/88888888/224/3221231468/index.m3u8
1综合,http://39.135.32.7:6610/000000001000/HD-4000k-1080P-cctv1/1.m3u8?IASHttpSessionId=OTT
2财经,http://39.135.32.7:6610/000000001000/HD-4000k-1080P-cctv2/1.m3u8?IASHttpSessionId=OTT
3综艺,http://39.135.32.7:6610/000000001000/HD-4000k-1080P-cctv3/1.m3u8?IASHttpSessionId=OTT
4中文国际,http://39.135.32.7:6610/000000001000/HD-8000k-1080P-cctv4/1.m3u8?IASHttpSessionId=OTT
5体育,http://39.135.32.7:6610/000000001000/HD-4000k-1080P-cctv5/1.m3u8?IASHttpSessionId=OTT
5+体育赛事,http://39.135.32.7:6610/000000001000/HD-4000k-1080P-cctv05plus/1.m3u8?IASHttpSessionId=OTT
6电影,http://39.135.32.7:6610/000000001000/HD-4000k-1080P-cctv6/1.m3u8?IASHttpSessionId=OTT
7国防军事,http://39.135.32.7:6610/000000001000/cctv-7/1.m3u8?IASHttpSessionId=OTT
8电视剧,http://39.135.32.7:6610/000000001000/HD-8000k-1080P-cctv8/1.m3u8?IASHttpSessionId=OTT
9记录,http://39.135.32.7:6610/000000001000/HD-4000k-1080P-cctv9/1.m3u8?IASHttpSessionId=OTT
10科教,http://39.135.32.7:6610/000000001000/cctv-10/1.m3u8?IASHttpSessionId=OTT
11戏曲,http://39.135.32.7:6610/000000001000/HD-8000k-1080P-cctv11/1.m3u8?IASHttpSessionId=OTT
12社会与法,http://39.135.32.7:6610/000000001000/cctv-12/1.m3u8?IASHttpSessionId=OTT
13新闻,http://39.135.32.7:6610/000000001000/HD-8000k-1080P-cctv13/1.m3u8?IASHttpSessionId=OTT
14少儿,http://39.135.32.7:6610/000000001000/cctv-14/1.m3u8?IASHttpSessionId=OTT
15音乐,http://39.135.32.7:6610/000000001000/HD-8000k-1080P-cctv15/1.m3u8?IASHttpSessionId=OTT
16奥林匹克,http://39.135.32.7:6610/000000001000/HD-8000k-1080P-cctv16/1.m3u8?IASHttpSessionId=OTT
17农业农村,http://39.135.32.7:6610/000000001000/HD-4000k-1080P-cctv17/1.m3u8?IASHttpSessionId=OTT
1综合,http://39.135.32.24:6610/000000001000/1000000001000021973/1.m3u8?i
2财经,http://39.135.32.24:6610/000000001000/1000000001000012442/1.m3u8?i
3综艺,http://39.135.32.24:6610/000000001000/1000000001000011218/index.m3u8?i
4中文国际,http://39.135.32.24:6610/000000001000/1000000002000031664/1.m3u8?i
5体育,http://39.135.32.24:6610/000000001000/1000000001000004794/1.m3u8?i
5+体育赛事,http://tlivectfree-cdn.ysp.cctv.cn/ysp/2000204503.m3u8
6电影,http://39.135.32.24:6610/000000001000/1000000001000001737/index.m3u8?i
7国防军事,http://39.135.32.24:6610/000000001000/1000000001000017218/1.m3u8?xtkg
8电视剧,http://39.135.32.24:6610/000000001000/1000000001000003736/index.m3u8?i
9记录,http://39.135.32.24:6610/000000001000/1000000001000014583/1.m3u8?i
10科教,http://39.135.32.24:6610/000000001000/1000000001000023734/index.m3u8?i
11戏曲,http://39.135.32.25:6610/000000001000/1000000002000019789/1.m3u8?i
12社会与法,http://39.135.32.24:6610/000000001000/1000000001000032494/1.m3u8?i
13新闻,http://39.135.32.24:6610/000000001000/1000000002000021303/1.m3u8?i
14少儿,http://39.135.32.24:6610/000000001000/1000000001000008170/1.m3u8?i
15音乐,http://39.135.32.24:6610/000000001000/1000000002000008163/1.m3u8?i
16奥林匹克,http://39.135.55.7:6610/PLTV/88888888/224/3221227148/index.m3u8?servicetype=1&IASHttpSessionId=OTT
17农业农村,http://39.135.55.7:6610/PLTV/88888888/224/3221226986/index.m3u8?servicetype=1&IASHttpSessionId=OTT
1综合,http://117.148.179.165/PLTV/88888888/224/3221231468/index.m3u8
2财经,http://117.148.179.147/PLTV/88888888/224/3221231678/index.m3u8
3综艺,http://117.148.179.157/PLTV/88888888/224/3221231682/index.m3u8
4中文国际,http://117.148.179.157/PLTV/88888888/224/3221231726/index.m3u8
5体育,http://117.148.179.142/PLTV/88888888/224/3221232440/index.m3u8
5+体育赛事,http://117.148.179.157/PLTV/88888888/224/3221233107/index.m3u8
6电影,http://117.148.179.157/PLTV/88888888/224/3221232689/index.m3u8
7国防军事,http://117.148.179.157/PLTV/88888888/224/3221231633/index.m3u8
8电视剧,http://117.148.179.157/PLTV/88888888/224/3221231694/index.m3u8
9记录,http://117.148.179.157/PLTV/88888888/224/3221231697/index.m3u8
10科教,http://117.148.179.157/PLTV/88888888/224/3221231666/index.m3u8
11戏曲,http://117.148.179.157/PLTV/88888888/224/3221231711/index.m3u8
12社会与法,http://117.148.179.157/PLTV/88888888/224/3221231660/index.m3u8
13新闻,http://183.207.249.11/PLTV/3/224/3221225560/index.m3u8
14少儿,http://117.148.179.157/PLTV/88888888/224/3221231648/index.m3u8
15音乐,http://117.148.179.157/PLTV/88888888/224/3221231693/index.m3u8
16奥林匹克,http://117.148.179.157/PLTV/88888888/224/3221233442/index.m3u8
17农业农村,http://117.148.179.167/PLTV/88888888/224/3221231772/index.m3u8
1综合,http://39.135.32.6:6610/PLTV/77777777/224/3221225924/index.m3u8?servicetype=1&IASHttpSessionId=OTT
1综合,http://39.135.32.6:6610/PLTV/77777777/224/3221225654/index.m3u8?servicetype=1&IASHttpSessionId=OTT
2财经,http://39.135.32.6:6610/PLTV/77777777/224/3221225657/index.m3u8?servicetype=1&IASHttpSessionId=OTT
2财经,http://39.135.32.6:6610/PLTV/77777777/224/3221225676/index.m3u8?servicetype=1&IASHttpSessionId=OTT
3综艺,http://39.135.32.6:6610/PLTV/77777777/224/3221225713/index.m3u8?servicetype=1&IASHttpSessionId=OTT
3综艺,http://39.135.32.6:6610/PLTV/77777777/224/3221225677/index.m3u8?servicetype=1&IASHttpSessionId=OTT
4中文国际,http://39.135.32.6:6610/PLTV/77777777/224/3221225761/index.m3u8?servicetype=1&IASHttpSessionId=OTT
4中文国际,http://39.135.32.6:6610/PLTV/77777777/224/3221225775/index.m3u8?servicetype=1&IASHttpSessionId=OTT
4中文国际,http://39.135.32.6:6610/PLTV/77777777/224/3221225753/index.m3u8?servicetype=1&IASHttpSessionId=OTT
5体育,http://39.135.32.6:6610/PLTV/77777777/224/3221225516/index.m3u8?servicetype=1&IASHttpSessionId=OTT
5体育,http://39.135.32.6:6610/PLTV/77777777/224/3221225660/index.m3u8?servicetype=1&IASHttpSessionId=OTT
5+体育赛事,http://39.135.32.6:6610/PLTV/77777777/224/3221225712/index.m3u8?servicetype=1&IASHttpSessionId=OTT
6电影,http://39.135.32.6:6610/PLTV/77777777/224/3221225715/index.m3u8?servicetype=1&IASHttpSessionId=OTT
7国防军事,http://39.135.32.6:6610/PLTV/77777777/224/3221225700/index.m3u8?servicetype=1&IASHttpSessionId=OTT
8电视剧,http://39.135.32.6:6610/PLTV/77777777/224/3221225716/index.m3u8?servicetype=1&IASHttpSessionId=OTT
8电视剧,http://39.135.32.6:6610/PLTV/77777777/224/3221225630/index.m3u8?servicetype=1&IASHttpSessionId=OTT
9记录,http://39.135.32.6:6610/PLTV/77777777/224/3221225663/index.m3u8?servicetype=1&IASHttpSessionId=OTT
10科教,http://39.135.32.6:6610/PLTV/77777777/224/3221225704/index.m3u8?servicetype=1&IASHttpSessionId=OTT
11戏曲,http://39.135.32.6:6610/PLTV/77777777/224/3221225739/index.m3u8?servicetype=1&IASHttpSessionId=OTT
11戏曲,http://39.135.32.6:6610/PLTV/77777777/224/3221225750/index.m3u8?servicetype=1&IASHttpSessionId=OTT
12社会与法,http://39.135.32.6:6610/PLTV/77777777/224/3221225645/index.m3u8?servicetype=1&IASHttpSessionId=OTT
13新闻,http://39.135.32.6:6610/PLTV/77777777/224/3221225798/index.m3u8?servicetype=1&IASHttpSessionId=OTT
13新闻,http://39.135.32.6:6610/PLTV/77777777/224/3221225759/index.m3u8?servicetype=1&IASHttpSessionId=OTT
13新闻,http://39.135.32.6:6610/PLTV/77777777/224/3221225742/index.m3u8?servicetype=1&IASHttpSessionId=OTT
13新闻,http://39.135.32.6:6610/PLTV/77777777/224/3221225787/index.m3u8?servicetype=1&IASHttpSessionId=OTT
14少儿,http://39.135.32.6:6610/PLTV/77777777/224/3221225648/index.m3u8?servicetype=1&IASHttpSessionId=OTT
15音乐,http://39.135.32.6:6610/PLTV/77777777/224/3221225693/index.m3u8?servicetype=1&IASHttpSessionId=OTT
15音乐,http://39.135.32.6:6610/PLTV/77777777/224/3221225830/index.m3u8?servicetype=1&IASHttpSessionId=OTT
16奥林匹克,http://39.135.32.6:6610/PLTV/77777777/224/3221225956/index.m3u8?servicetype=1&IASHttpSessionId=OTT
16奥林匹克,http://39.135.32.6:6610/PLTV/77777777/224/3221225897/index.m3u8?servicetype=1&IASHttpSessionId=OTT
17农业农村,http://39.135.32.6:6610/PLTV/77777777/224/3221225513/index.m3u8?servicetype=1&IASHttpSessionId=OTT
17农业农村,http://39.135.32.6:6610/PLTV/77777777/224/3221225766/index.m3u8?servicetype=1&IASHttpSessionId=OTT
17农业农村,http://39.135.32.6:6610/PLTV/77777777/224/3221225833/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV-4中文国际欧洲,http://117.148.179.157/PLTV/88888888/224/3221231615/index.m3u8
CCTV-4中文国际欧洲,http://117.148.179.157/PLTV/88888888/224/3221232852/index.m3u8
CCTV-4中文国际美洲,http://117.148.179.157/PLTV/88888888/224/3221231654/index.m3u8
CCTV-4中文国际美洲,http://117.148.179.157/PLTV/88888888/224/3221232866/index.m3u8
CCTV-4K超高清,http://39.135.55.7:6610/PLTV/88888888/224/3221226998/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV-4K超高清,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8
CCTV-8K超高清,http://117.148.179.157/PLTV/88888888/224/3221233404/index.m3u8
CCTV-8K超高清,http://117.148.179.157/PLTV/88888888/224/3221233350/index.m3u8
CCTV-8K超高清,http://117.148.179.157/PLTV/88888888/224/3221233413/index.m3u8
CCTV-8K超高清,http://117.148.179.157/PLTV/88888888/224/3221233457/index.m3u8
CCTV-8K超高清,http://117.148.179.157/PLTV/88888888/224/3221233439/index.m3u8
央视🥨🍄,#genre#
🥨🍄,http://111.40.196.9/PLTV/88888888/224/3221225511/index.m3u8
1台综合,http://111.40.196.25/PLTV/88888888/224/3221225548/index.m3u8
1台综合,http://111.20.41.250/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225660/1.m3u8
1台综合,http://111.40.196.9/PLTV/88888888/224/3221225755/index.m3u8
1台综合,http://117.148.179.157/PLTV/88888888/224/3221231528/index.m3u8
1台综合,http://117.148.179.157/PLTV/88888888/224/3221232791/index.m3u8
2台财经,http://117.148.179.157/PLTV/88888888/224/3221232777/index.m3u8
2台财经,http://117.148.179.157/PLTV/88888888/224/3221233238/index.m3u8
2台财经,http://111.20.106.13:6610/yinhe/2/ch00000090990000001840/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
2台财经,http://111.20.106.13:6610/yinhe/2/ch00000090990000001021/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
3台综艺,http://111.40.196.25/PLTV/88888888/224/3221225588/index.m3u8
3台综艺,http://117.148.179.157/PLTV/88888888/224/3221232794/index.m3u8
3台综艺,http://newvideo.dangtutv.cn:8278/CCTVzongyi/playlist.m3u8
4台中文国际,http://117.148.179.157/PLTV/88888888/224/3221232797/index.m3u8
4台中文国际,http://111.20.106.13:6610/yinhe/2/ch00000090990000001015/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=CCTV5,http://111.40.196.27/PLTV/88888888/224/3221225745/index.m3u8
4台中文国际,http://111.20.106.13:6610/yinhe/2/ch00000090990000001015/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
4台中文国际,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225781/1.m3u8
5台体育,http://111.40.196.27/PLTV/88888888/224/3221225745/index.m3u8
5台体育,http://111.40.196.9/PLTV/88888888/224/3221225743/index.m3u8
5台体育,http://117.148.179.157/PLTV/88888888/224/3221232788/index.m3u8
5台体育,http://117.148.179.157/PLTV/88888888/224/3221232929/index.m3u8
6台电影,http://111.40.196.31/PLTV/88888888/224/3221225561/index.m3u8
6台电影,http://202.107.188.139:5002/cctv6_hdgq.m3u8?token=guoziyun
6台电影,http://123.6.9.146/live/jz-cctv-6/live.m3u8
7台国防军事,http://202.107.188.139:5002/cctv7_hdgq.m3u8?token=guoziyun
7台国防军事,http://111.20.106.13:6610/yinhe/2/ch00000090990000001017/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
7台国防军事,http://111.20.106.13:6610/yinhe/2/ch00000090990000001325/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
7台国防军事,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/cctv-7/1.m3u8
8台电视剧,http://111.40.196.25/PLTV/88888888/224/3221225565/index.m3u8
8台电视剧,http://117.148.179.157/PLTV/88888888/224/3221232786/index.m3u8
9台记录, http://111.40.196.35/PLTV/88888888/224/3221225502/index.m3u8
9台记录,http://117.148.179.157/PLTV/88888888/224/3221232800/index.m3u8
9台记录,http://202.107.188.139:5002/cctv9_hdgq.m3u8?token=guoziyun
9台记录,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225758/1.m3u8
10台科教,http://117.148.179.157/PLTV/88888888/224/3221232789/index.m3u8
10台科教,http://111.20.106.13:6610/yinhe/2/ch00000090990000001011/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=CCTV11,http://111.40.196.27/PLTV/88888888/224/3221225496/index.m3u8
10台科教,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225777/1.m3u8
10台科教,http://123.6.9.146/live/jz-cctv-10/live.m3u8
11台戏曲,http://111.40.196.27/PLTV/88888888/224/3221225496/index.m3u8
11台戏曲,http://111.20.106.13:6610/yinhe/2/ch00000090990000001012/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
11台戏曲,http://117.148.179.157/PLTV/88888888/224/3221232843/index.m3u8
11台戏曲,http://39.134.19.135/PLTV/88888888/224/3221225774/1.m3u8
11台戏曲,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225776/1.m3u8
12台社会与法,http://111.40.196.9/PLTV/88888888/224/3221225571/index.m3u8
12台社会与法,http://111.20.106.13:6610/yinhe/2/ch00000090990000001013/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
12台社会与法,http://117.148.179.157/PLTV/88888888/224/3221232857/index.m3u8
12台社会与法,http://123.6.9.146/live/jz-cctv-12/live.m3u8
12台社会与法,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225775/1.m3u8
13台新闻,http://111.40.196.27/PLTV/88888888/224/3221225504/index.m3u8
13台新闻,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13_mud.m3u8
13台新闻,http://117.148.179.157/PLTV/88888888/224/3221232846/index.m3u8
13台新闻,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13_mhd.m3u8?auth_key=1635962688-0-e013f973588e41599d7751a912170d78-fd33c55f8befe5c00fb32fee650348c0
13台新闻,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225617/1.m3u8
13台新闻,http://newsbsh5ca.v.live.baishancdnx.cn/live/newscctv13_2/index.m3u8
14台少儿,http://111.40.196.30/PLTV/88888888/224/3221225573/index.m3u8
14台少儿,http://117.148.179.157/PLTV/88888888/224/3221232849/index.m3u8
14台少儿,http://111.63.117.13:6060/030000001000/G_CCTV-14/G_CCTV-14.m3u8
14台少儿,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225784/1.m3u8
14台少儿,http://123.6.9.146/live/jz-cctv-14/live.m3u8
15台音乐,http://111.40.196.31/PLTV/88888888/224/3221225500/index.m3u8
15台音乐,http://117.148.179.157/PLTV/88888888/224/3221232860/index.m3u8
15台音乐,http://111.63.117.13:6060/030000001000/G_CCTV-15/G_CCTV-15.m3u8
15台音乐,http://111.40.196.9/PLTV/88888888/224/3221225577/index.m3u8
16台奥林匹克,http://39.135.55.7:6610/PLTV/88888888/224/3221227125/index.m3u8?servicetype=1&IASHttpSessionId=OTT
16台奥林匹克,http://117.148.179.157/PLTV/88888888/224/3221233445/index.m3u8
16台奥林匹克,http://117.148.179.157/PLTV/88888888/224/3221233371/index.m3u8
17台农业农村,http://117.148.179.157/PLTV/88888888/224/3221232863/index.m3u8
17台农业农村,http://59.51.68.40:1936/live/cctv7/playlist.m3u8
17台农业农村,http://111.20.106.13:6610/yinhe/2/ch00000090990000001301/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
17台农业农村,http://tvindexlive01.yn.ysten.com:8080/ysten-business/live/cctv-17/1.m3u8
17台农业农村,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226208/1.m3u8
CHC家庭影院,http://117.148.179.157/PLTV/88888888/224/3221231799/index.m3u8
CHC家庭影院,http://117.148.179.157/PLTV/88888888/224/3221232942/index.m3u8
CHC动作电影,http://117.148.179.157/PLTV/88888888/224/3221231580/index.m3u8
CHC动作电影,http://117.148.179.157/PLTV/88888888/224/3221232945/index.m3u8
风云音乐,http://tlivectfree-cdn.ysp.cctv.cn/ysp/2012514102.m3u8
第一剧场,http://tlivectfree-cdn.ysp.cctv.cn/ysp/2012514402.m3u8
风云剧场,http://tlivectfree-cdn.ysp.cctv.cn/ysp/2012513602.m3u8
高尔夫网球,http://tlivectfree-cdn.ysp.cctv.cn/ysp/2012512502.m3u8
风云足球,http://tlivectfree-cdn.ysp.cctv.cn/ysp/2012514202.m3u8
央视台球,http://tlivectfree-cdn.ysp.cctv.cn/ysp/2012513702.m3u8
世界地理,http://tlivectfree-cdn.ysp.cctv.cn/ysp/2012513302.m3u8
兵器科技,http://tlivectfree-cdn.ysp.cctv.cn/ysp/2012513402.m3u8
老故事,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226236/1.m3u8
文化精品,http://tlivectfree-cdn.ysp.cctv.cn/ysp/2012513802.m3u8
怀旧剧场,http://117.148.179.158/PLTV/88888888/224/3221231544/index.m3u8
第一剧场,http://117.148.179.172/PLTV/88888888/224/3221231540/index.m3u8
风云剧场,http://117.148.179.162/PLTV/88888888/224/3221231604/index.m3u8
风云足球,http://117.148.179.137/PLTV/88888888/224/3221231547/index.m3u8
怀旧剧场,http://117.148.179.157/PLTV/88888888/224/3221232870/index.m3u8
怀旧剧场,http://117.148.179.157/PLTV/88888888/224/3221231544/index.m3u8
风云剧场,http://117.148.179.157/PLTV/88888888/224/3221232873/index.m3u8
风云剧场,http://117.148.179.157/PLTV/88888888/224/3221231604/index.m3u8
风云足球,http://117.148.179.157/PLTV/88888888/224/3221232785/index.m3u8
风云足球,http://117.148.179.157/PLTV/88888888/224/3221231547/index.m3u8
兵器科技,http://117.148.179.157/PLTV/88888888/224/3221231573/index.m3u8
世界地理,http://117.148.179.147/PLTV/88888888/224/3221231537/index.m3u8
世界地理,http://117.148.179.157/PLTV/88888888/224/3221232867/index.m3u8
世界地理,http://117.148.179.157/PLTV/88888888/224/3221231537/index.m3u8
女性时尚,http://117.148.179.167/PLTV/88888888/224/3221231598/index.m3u8
女性时尚,http://117.148.179.157/PLTV/88888888/224/3221232881/index.m3u8
女性时尚,http://117.148.179.157/PLTV/88888888/224/3221231598/index.m3u8
女性时尚,http://111.20.33.93/PLTV/88888893/224/3221226237/index.m3u8
女性时尚,http://111.20.41.252/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226237/1.m3u8
央视台球,http://117.148.179.157/PLTV/88888888/224/3221232875/index.m3u8
央视台球,http://117.148.179.157/PLTV/88888888/224/3221231616/index.m3u8
电视指南,http://117.148.179.157/PLTV/88888888/224/3221232876/index.m3u8
电视指南,http://117.148.179.157/PLTV/88888888/224/3221231571/index.m3u8
电视指南,http://39.134.196.142/hlsmgsplive.miguvideo.com:8080/ws_v/2018/dszn/dszn711/1000/index.m3u8?&encrypt=
高尔夫网球,http://39.135.32.6:6610/PLTV/77777777/224/3221225884/index.m3u8?servicetype=1&IASHttpSessionId=OTT
